PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,Status,Master IC,,,
202410,1,111619581,18210010001,1728450245585,10,LITTON HOLDING PVT LTD,AMBIGA FOOD,AMBIGA FOOD/45/G/PLPCH/BUDGET PACK,50,45G,PLPCH ,,1728450245585-litton holding pvt ltd-ambiga food#3.png,-,,,,
202410,2,116159053,61302020005,1728453166389,2,MY COLA BEVERAGE LANKA - (PET PACKAGING (PVT) LTD),MY BLUEBERRY,MY BLUEBERRY/750/ML/PBT,150,750ML,PBT,,1728453166389-my cola beverage lanka - -pet packaging -pvt- ltd--my blueberry#3.png,-,,,,
202410,1,70325072,19761010002,1728457433172,13,SIDDHALEPA AYURVEDA EXPORTS,KEKULU,KEKULU/70/G/CDBOX/THAMBILI THEL.WHITE SANDAL .AROODA.SAMAN PICHCHA.KOKUM POTHU/15-SAVE,130,70G,CDBOX ,,1728457433172-siddhalepa ayurveda exports-kekulu#3.png,-,,,,
202410,1,118490395,21304010002,1728469600196,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI\25\G\PLPCH\REAL COCONUT  MILK POWDER ,90,25G,PLPCH ,New Category,1728469600196-nestle lanka-maggi coconut milk powder#3.png,-,,,,
202410,1,74346567,51301010009,1728451212672,19,OXIFLAME LIMITED ,OXIFLAME ,OXIFLAME/25/GM/CDBOX/SILKY DAY CREAM ,3990,25 GM,CDBOX ,,1728451212672-oxiflame limited -oxiflame #3.png,-,,,,
202410,1,74346567,51301010009,1728450963533,19,OXIFLAME LIMITED ,OXIFLAME ,OXIFLAME/25/GM/CDBOX/SILKY NIGHT CREAM ,3990,25 GM,CDBOX ,,1728450963533-oxiflame limited -oxiflame #3.png,-,,,,
202410,1,41828053,52403010009,1728455888494,21,CEYLON LEISURE WERE PRODUCTS,HATTRICK,HATTRICK/1/L/NO-1/PBT/PHYNOL,380,1L,PBT,,1728455888494-ceylon leisure were products-hattrick#3.png,-,,,,
202410,1,41828053,52403010009,1728456338585,21,CEYLON LEISURE WERE PRODUCTS,HATTRICK,HATTRICK/225/ML/PBT/NO-1/CLOR-X BLEACHING ,220,225ML,PBT,,1728456338585-ceylon leisure were products-hattrick#3.png,-,,,,
202410,2,42104225,52403020001,1728448448947,2,GAJANAYAKA FRUIT,PAZA BOOST/,PAZA BOOST/200/ML/PBT/NO-1/MANGO NECTA,150,200ML,PBT,,1728448448947-gajanayaka fruit-paza boost-#3.png,-,,,,
202410,1,39736739,83201010010,1728363156601,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/REAL MILK COCONUT POWDER/PLPCH,90,25GM,PLPCH ,,1728448448947-gajanayaka fruit-paza boost-#3.png,-,,,,
202410,1,38892827,51304010014,1728452856870,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/80/ML/LONG AND STRONG CONDITIONER HIBISCUS JATAMANSI,345,80 ML,PLBOT,,1728452856870-ace healthcare pvt ltd-swabha ceylon#3.png,-,,,,
202410,1,424902,12103010047,1728468252217,39,PRINT EXCEL PVT LTD,RATHNA,RATHNA/120/PGS/BOOK/SQUARE RULED 1 INCH,150,120 PGS,BOOK,,1728468252217-print excel pvt ltd-rathna#3.png,-,,,,
202410,1,8166251,72407010002,1728462138960,17,UVA KADUKARA PRODUCTS,UVA KADUKARA,UVA KADUKARA/80G/CUP/JELLY YOGURT ,70,80G,CUP,,1728462138960-uva kadukara products-uva kadukara#3.png,-,,,,
202410,1,131554873,13771010004,1728447558208,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE/100/ML/PLBOT/DEEP RESTORE 24 HR VASELINE JELLY,425,100 ML,PLBOT ,,1728447558208-unilever sri lanka ltd-vaseline#3.png,-,,,,
202410,1,131554873,13771010004,1728447036343,26,UNILEVER SRI LANKA LTD,SUNSILK,SUNSILK/80/ML/PLBOT/NOURISHING SOFT & SMOOTH + FREE LUX/70/GM/EWRPK/BRIGHT GLOW,340,80 ML,PLBOT ,,1728447036343-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,44065147,11201010011,1728468061650,6,PEREIRA & SONS BAKERS (PVT) LTD,PERERA & SONS,PERERA & SONS CHOCOLATE CHIP COOKIES/220GM/CDBOX,530,220GM,CDBOX,,1728468061650-pereira - sons bakers -pvt- ltd-perera - sons#3.png,-,,,,
202410,1,119483454,11201010013,1728460645984,11,DEVINDA PRODUCTS ,CARAWAYS ,CARAWAYS SUGAR COATED CUMIN SEEDS/30GM/CDBOX,100,30GM,CDBOX,,1728460645984-devinda products -caraways #3.png,-,,,,
202410,5,14963,1226050007,1728455975266,37,CAUSEWAY PAINTS LANKA (PVT) LTD,CAUSEWAY AQUA SAFE,AQUASAFE/10/L/BUCKET/CAUSEWAY AQUA SAFE 6 IN 1 BRILLIANT WHITE PREMIUM EXTERIOR WATERPROOFING ,32050,10L,BUCKET,New SKU,1728455975266-causeway paints lanka -pvt- ltd-causeway aqua safe#3.png,-,,,,
202410,5,14963,1226050007,1728456216101,37,CAUSEWAY PAINTS LANKA (PVT) LTD,AQUASAFE ,AQUASAFE/4/L/BUCKET/CAUSEWAY AQUA SAFE 6 IN 1 BRILLIANT WHITE PREMIUM EXTERIOR WATERPROOFING ,14050,4L,BUCKET,New SKU,1728456216101-causeway paints lanka -pvt- ltd-aquasafe #3.png,-,,,,
202410,1,133670616,15857010008,1728453471326,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,KHOMBA/ 67 / GM / PLPCH/ LEMONGRASS,100,67 GM,PLPCH ,,1728453471326-swadeshi industrial works ltd-khomba#3.png,-,,,,
202410,1,133670616,15857010008,1728452404010,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS / 70 / GM / CDBOX / CHOOTY PACK / ALOE VERA & NEEM BABY SOAP / SAVE 20,125,70 GM,CDBOX ,,1728452404010-unilever sri lanka ltd-pears baby#3.png,-,,,,
202410,1,133670616,15857010008,1728452997626,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,KHOMBA BABY / 70 / GM / CDBOX / MILK KOHOMBA WITH COCONUT MILK AND ALOE VERA / SAVE 15,125,70 GM,CDBOX ,,1728452997626-swadeshi industrial works ltd-khomba baby#3.png,-,,,,
202410,1,133670616,15857010008,1728452301520,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS / 70 / GM / CDBOX / CHOOTY PACK / ACTIVE FLORAL BABY SOAP / SAVE 20,125,70 GM,CDBOX ,,1728452301520-unilever sri lanka ltd-pears baby#3.png,-,,,,
202410,1,133670616,15857010008,1728384590963,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS / 70 / GM / CDBOX / CHOOTY PACK / BEDTIME BABY SOAP / SAVE 20,125,70 GM,CDBOX ,,1728452301520-unilever sri lanka ltd-pears baby#3.png,-,,,,
202410,1,40000491,12103010011,1728455266067,21,R.F.MARKETING SERVICES,STR ,STR/550/ML/PBT/GLASS CLEANER HIGH TEC TRIPLE ACTION,475,550 ML,PBT,,1728455266067-r-f-marketing services-str #3.png,-,,,,
202410,1,8166211,72407010007,1728451756980,28,SADALUWA PRODUCT ,SADALUWA,SANDALUWA/50G/POCH /CURRY /,75,50G,POCH ,,1728451756980-sadaluwa product -sadaluwa#3.png,-,,,,
202410,1,8166211,72407010007,1728451899026,28,NADETH SPECIAL PRODUCT ,NADETH,NADETH/50G/POCH /CHIL PIECE /POWDER ,65,50G,POCH ,,1728451899026-nadeth special product -nadeth#3.png,-,,,,
202410,1,40917029,12103010023,1728446998419,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/PLPCH/REAL COCONUT MILK POWDER ,90,25 GM,PLPCH,,1728446998419-nestle lanka-maggi coconut milk powder#3.png,-,,,,
202410,1,277472,20272010001,1728452077428,28,C & C FOOD PRODUCTS ,C & C,C & C/ 50/GM/PLPCH/CURRY POWDER ,90,50GM,PLPCH,Any other reason,1728452077428-c - c food products -c - c#3.png,-,,,,
202410,1,277472,20272010001,1728451644727,35,C & C FOOD PRODUCTS ,C & C,C & C /50/GM/PLPCH/CHILLI  PIECES ,0,50CM,PLPCH,Delete the Item,1728451644727-c - c food products -c - c#3.png,-,,,,
202410,1,277472,20272010001,1728451718621,35,C & C FOOD PRODUCTS ,C & C,C & C /50/GM/PLPCH/ CURRY POWDER ,0,50GM,PLPCH,Delete the Item,1728451718621-c - c food products -c - c#3.png,-,,,,
202410,1,277472,20272010001,1728451845095,35,C & C FOOD PRODUCTS ,C & C,C & C /25/GM/PLPCH/PEPPER POWDER ,0,25GM,PLPCH,Delete the Item,1728451845095-c - c food products -c - c#3.png,-,,,,
202410,1,277472,20272010001,1728452113044,28,C & C FOOD PRODUCTS ,C & C,C & C/ 25/GM/PLPCH/PEPPER POWDER ,90,25GM,PLPCH,Any other reason,1728452113044-c - c food products -c - c#3.png,-,,,,
202410,1,277472,20272010001,1728452030840,28,C & C FOOD PRODUCTS ,C & C,C & C/ 50/GM/PLPCH/CHILLI PIECES ,90,50GM,PLPCH,Any other reason,1728452030840-c - c food products -c - c#3.png,-,,,,
202410,1,117644720,20261010005,1728446519442,10,SUJEEWA PRODUCT,SUJEEWA,SUJEEWA/40/GM/PLPCH/SOYA MEAT,50,40 GM,PLPCH,,1728446519442-sujeewa product-sujeewa#3.png,-,,,,
202410,2,113829818,19791020001,1728443297110,2,COCA-COLA BEVERAGES SRI LANKA LTD,KINLEY,KINLEY SODA 750ML,130,750ML,PET,,1728443297110-coca-cola beverages sri lanka ltd-kinley#3.png,-,,,,
202410,1,8157612,42301010003,1728375441202,8,IMPORTED,CADBURY ,CADBURY/123/GM/PLPCH/DAIRY MILK CHOCOLATE FAMILY PACK,0,123GM,PLPCH,Delete the Item,1728375441202-imported-cadbury #3.png,-,,,,
202410,2,39252637,12103020036,1728379311540,2,SILVER MILL NATURAL BEVERAGES,KICO,KICO KING COCONUT WATER/200/ML/TPK,150,200ML,TPK,,1728379311540-silver mill natural beverages-kico#3.png,-,,,,
202410,1,42225321,11107010008,1728383950463,45,CBL,SERA COCONUT MILK,SERA/1L/TPK/REAL COCONUT MILK ,650,1L,TPK ,New Category,1728383950463-cbl-sera coconut milk#3.png,-,,,,
202410,1,17666601,14633010001,1728359019098,39,MEGA INDUSTRIES,MEGA,MEGA/50/ML/PLBOT/SCHOOL (CLEAR) GLUE,85,50ML,PLBOT,,1728359019098-mega industries-mega#3.png,-,,,,
202410,1,17666601,14633010001,1728362125847,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,KHOMBA BABY/70/GM/CDBOX/KOHOMBA WITH COCONUT MILK AND ALOE VERA SAVE RS 15.00,125,70GM,CDBOX,,1728362125847-swadeshi industrial works ltd-khomba baby#3.png,-,,,,
202410,1,17666601,14633010001,1728360181295,10,RAJAMUTHU PRODUCT,RAJAMUTHU,RAJAMUTHU/50/GM/PLPCH/SRIMP FLAVORED TIKIRI SOYA MEAT,90,50GM,PLPCH,,1728360181295-rajamuthu product-rajamuthu#3.png,-,,,,
202410,1,17666601,14633010001,1728363577461,28,SUJAYA PRODUCTS,SUJAYA,SUJAYA/1000/GM/PLPCH/ROASTED CURRY POWDER,1500,1000GM,PLPCH,,1728363577461-sujaya products-sujaya#3.png,-,,,,
202410,1,136088511,18805010010,1728371504339,28,SRILAK BEST FOOD COMPANY PVT LTD,JANARASA,JANARASA/25/GM/BIRIYANI MASALA/PLCH,160,25GM,PLCH,,1728371504339-srilak best food company pvt ltd-janarasa#3.png,-,,,,
202410,1,8153403,13732010003,1728375946898,6,CEYLON BISCUITS LIMITED,WILLIAMS TRENDY CRISPY ,WILLIAMS TRENDY/80/GM/PLPCH/CRISPY CRACKER,80,80GM,PLPCH ,,1728375946898-ceylon biscuits limited-williams trendy crispy #3.png,-,,,,
202410,1,8160853,18719010001,1728381428505,28,COLOMBO COMMODITIES,MIRICH,MIRICH/1000/PLPCH/CHILLI POWDER ,1200,1000G ,PLPCH ,,1728381428505-colombo commodities-mirich#3.png,-,,,,
202410,1,8160853,18719010001,1728372080908,24,SEVENA INDUSTRIES,SEVANA,SEVENA/400/G/PLPSH/NOODLES ,220,400G ,PLPSH ,,1728372080908-sevena industries-sevana#3.png,-,,,,
202410,1,8165690,71301010008,1728384471462,39,MAYURA COLOR PAINTS LANKA,MULTICO,MULTICO/2/KG/CAN/M-FIX GENERAL PURPOSE - ADHESIVE ,3280,2KG,CAN,Any other reason,1728384471462-mayura color paints lanka-multico#3.png,-,,,,
202410,5,11889,82050002,1728366922198,38,LANKEM CEYLON PLC,ROBBIALAC,ROBBIALAC\1\L\PL CAN\WATER BASE WOOD STAIN,4450,1L,PL CAN,,1728366922198-lankem ceylon plc-robbialac#3.png,-,,,,
202410,5,11889,82050002,1728366692566,38,LANKEM CEYLON PLC,ROBBIALAC,ROBBIALAC\500\ML\PBT\WATER BASE WOOD STAIN,2320,500ML,PBT,,1728366692566-lankem ceylon plc-robbialac#3.png,-,,,,
202410,5,13300,274050001,1728370071553,38,M&B HOLDINGS ,KEMILAC,KEMILAC NC THINNER / 375ML / GBT,480,375ML,GBT,,1728370071553-m-b holdings -kemilac#3.png,-,,,,
202410,5,13300,274050001,1728369980200,38,M&B HOLDINGS ,KEMILAC,KEMILAC NC THINNER/ 180ML / GBT,270,180ML ,GBT,,1728369980200-m-b holdings -kemilac#3.png,-,,,,
202410,5,13300,274050001,1728370153883,38,M&B HOLDINGS ,KEMILAC,KEMILAC NC THINNER /750 ML / GBT,880,750ML ,GBT,,1728370153883-m-b holdings -kemilac#3.png,-,,,,
202410,1,8150719,21101010001,1728402821664,28,DANAJAYA PRODUCTS,DANAJAYA,DANAJAYA/250/GM/PLCUP/GAMBOGE CREAM ,175,250GM,PLCUP ,,1728402821664-danajaya products-danajaya#3.png,-,,,,
202410,1,4123440,52404010004,1728372730989,17,SUNRAY MILK PRODUCTS,SUNRAY,SUNRAY/80/ML/SET YOGHURT,80,80 ML,PLCUP,,1728372730989-sunray milk products-sunray#3.png,-,,,,
202410,1,135235250,52404010009,1728369212881,28,FARMS PICK PVT LTD,SPICY,SPICY/20/GM/BIRIYANI MIX,100,20 GM,PLPCH,,1728369212881-farms pick pvt ltd-spicy#3.png,-,,,,
202410,1,114411037,23201080002,1728383177710,16,LUXMI CHEM DETERGENT,LEO LIFE,LEO LIFE\700\GM\EWRPK\ORIGINAL LIME BAR SOAP,450,700GM,EWRPK,,1728383177710-luxmi chem detergent-leo life#3.png,-,,,,
202410,1,101658781,17983010001,1728369806842,10,MAGAM LIFE (PVT) LTD,MAGAM,MAGAM/60/G/EWRPK/GAM CHICKEN FLAVOUR,100,60G,EWRPK ,,1728369806842-magam life -pvt- ltd-magam#3.png,-,,,,
202410,1,37612664,51101010041,1728376958577,30,ZEENATH FANCY,HP,HP/22/ML/GBT/JAGGUARE,520,22ML,GBT,,1728376958577-zeenath fancy-hp#3.png,-,,,,
202410,1,39366460,51101010005,1728364198757,30,TRADE LINKZ HOLDINGS,GOLD,GOLD/22/ML/CDBOX/BY PASSY/PERFUME SPRAY ,480,22 ML,CDBOX ,,1728364198757-trade linkz holdings-gold#3.png,-,,,,
202410,1,336987,20788010001,1728360957880,21,UNILEVER SRI LANKA LTD,VIM,VIM/500/ML/PLBOT/LIME FRESH DISHWASH LIQUID/SAVE RS 85,340,500ML,PLBOT ,,1728360957880-unilever sri lanka ltd-vim#3.png,-,,,,
202410,2,109837224,83401020005,1728380971131,2,MY COOL FOOD PRODUCTION,MY COOL WOOD APPLE FRUIT DRINK,MY COOL/200/ML/WOOD APPLE FRUIT DRINK/PLBOT.,140,200ML,PLBOT ,,1728380971131-my cool food production-my cool wood apple fruit drink#3.png,-,,,,
202410,1,116421328,83401010001,1728363156601,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/REAL MILK COCONUT POWDER/PLPCH,90,25GM,PLPCH ,,1728363156601-nestle lanka-maggi coconut milk powder#3.png,-,,,,
202410,1,8164163,20295010001,1728383650531,12,WEERASINGHE TEA,THALAWAKALE,THALAWAKALE /50G/POCH PACK /TEA,75,50G,POCH ,,1728383650531-weerasinghe tea-thalawakale#3.png,-,,,,
202410,1,8164163,20295010001,1728383537323,12,RAJAGALA LANKA PVT,RAJAGALA,RAJAGALA/50G/POCH /KAHATA ,95,50G,POCH ,,1728383537323-rajagala lanka pvt-rajagala#3.png,-,,,,
202410,1,133670598,15857010004,1728384590963,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS / 70 / GM / CDBOX / CHOOTY PACK / BEDTIME BABY SOAP / SAVE 20,125,70 GM,CDBOX ,,1728384590963-unilever sri lanka ltd-pears baby#3.png,-,,,,
202410,1,133670598,15857010004,1728384492055,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS / 70 / GM / CDBOX / CHOOTY PACK / PURE & GENTLE BABY SOAP / SAVE 20,125,70 GM,CDBOX ,,1728384492055-unilever sri lanka ltd-pears baby#3.png,-,,,,
202410,1,116148605,20261010010,1728382303699,21,DELMAX,DELMAX,DELMAX/250/ML/PLBOT/GLASS CLEANER,280,250ML,PLBOT,,1728382303699-delmax-delmax#3.png,-,,,,
202410,1,37549781,51101010021,1728362334058,12,WEERASINGHE TEA,WST TEA,WST TEA/100/GM/THALAWAKELLE TEA/PLPCH ,150,100 GM,PLPCH ,,1728362334058-weerasinghe tea-wst tea#3.png,-,,,,
202410,1,131557366,71404010019,1728375767607,21,SEN LANKA DISTRIBUTOR,BEST,BEST/1000/ML/PLBOT/PINE HILL DISINFECTANT,400,1000 ML,PLBOT,,1728375767607-sen lanka distributor-best#3.png,-,,,,
202410,1,131557366,71404010019,1728375941980,21,VINDYA CHEMICALS,VINTOL,VINTO/1000/ML/PLBOT/PYN-OIL DISINFECTANT ,470,1000 ML,PLBOT,,1728375941980-vindya chemicals-vintol#3.png,-,,,,
202410,1,8164174,20295010002,1728373335666,16,UNILEVER SRI LANKA LTD,WONDERLIGHT ,WONDERLIGHT /110G*2/POCH /KOHOMBA,170,110G*2,POCH ,,1728373335666-unilever sri lanka ltd-wonderlight #3.png,-,,,,
202410,1,8164174,20295010002,1728373197235,16,UNILEVER SRI LANKA LTD,WONDERLIGHT ,WONDERLIGHT /110G*2/POCH /LEMON ,170,110G*2,POCH ,,1728373197235-unilever sri lanka ltd-wonderlight #3.png,-,,,,
202410,1,8164174,20295010002,1728373107661,16,UNILEVER SRI LANKA LTD,WONDERLIGHT ,WONDERLIGHT /110G*2/POCH /JASMINE ,170,110G*2,POCH ,,1728373107661-unilever sri lanka ltd-wonderlight #3.png,-,,,,
202410,1,65129242,20260010002,1728377029541,11,FRESHVILLE SWEET ( PUT )LTD.,DELZIAS,DELZIAS/3.2/GM/PLPCH/CENTER FILL FRESH MINT FLAVOUR- 1 NO,10,3.2 GM,PLPCH,,1728377029541-freshville sweet - put -ltd--delzias#3.png,-,,,,
202410,1,8144347,10664010006,1728280768689,19,IMPORTED,KRIS,KRIS/200/ML/PLBOT/KRIS I MISS YOU ELEGANT PERFUMED BODY LOTION,1290,200ML,PLBOT,New SKU,1728280768689-imported-kris#3.png,-,,,,
202410,1,8162856,61402010002,1728280154412,28,CW FOODS CEYLON (PVT) LTD,RASAMUSU,RASAMUSU/50/GM/TURMERIC POWDER/PLCH,280,50GM,PLCH,,1728280154412-cw foods ceylon -pvt- ltd-rasamusu#3.png,-,,,,
202410,1,8162856,61402010002,1728289720544,21,ADVAFORM INDUSTRIES (PVT) LTD,SPRING,SPRING/250/ML/LEMON LIME/DISH WASHING LIQUID/PBT,275,250ML,PBT,,1728289720544-advaform industries -pvt- ltd-spring#3.png,-,,,,
202410,1,70240020,19761010001,1728277314894,31,LAKLIGHTS PRODUCTS,LAKLIGHTS,LAKLIGHTS/100/G/CDBOX/MANGO FLAVOURED JELLY/LAKLIGHTS MANGO DRINK MIX 20G FREE,225,100,CDBOX ,,1728277314894-laklights products-laklights#3.png,-,,,,
202410,1,70240020,19761010001,1728277747976,31,LAKLIGHTS PRODUCTS,LAKLIGHTS,LAKLIGHTS/100/G/CDBOX/MIXED FRUIT FLAVOURED JELLY /WITH LAKLIGHT MANGO DRINK  FREE,225,100G,CDBOX ,,1728277747976-laklights products-laklights#3.png,-,,,,
202410,1,8168392,81302010008,1728288741619,39,IMPORTED,JINGU ,JINGU/5/GM/TUBE/110 SUPER GLUE ,60,5GM,TUBE ,,1728288741619-imported-jingu #3.png,-,,,,
202410,1,18245059,13301010002,1728286511649,6,SAMPATH SUPER TREDING COMPANY PVT LTD,SAMPATH,SAMPATH/100/G/PLPCH/ICING GEM BISCUITS ,136,100G,PLPCH ,,1728286511649-sampath super treding company pvt ltd-sampath#3.png,-,,,,
202410,1,111619335,14728010001,1728289327455,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/ 2 IN 1 / CLAN & ROSE DELIGHT/ 1KG / 70 RS SAVE,380,1KG,EWRPK ,,1728289327455-unilever sri lanka ltd-sunlight detergent#3.png,-,,,,
202410,1,111619335,14728010001,1728278897052,31,DELMEGE FORSYTH & CO.LTD,MOTHA,MOTHA STRAWBERRY FLAVOURD / CUSTARD POWDER/ 100GM/ CDBOX ,160,100GM ,CDBOX ,,1728278897052-delmege forsyth - co-ltd-motha#3.png,-,,,,
202410,1,793339,20564010001,1728296825791,11,CROWN SWEETY PRODUCTS PVT LTD,CROWN,CROWN/7/GM/PLPCH/PINEAPPLE FLAVOUR LOLLYPOP,25,7GM,PLPCH,,1728296825791-crown sweety products pvt ltd-crown#3.png,-,,,,
202410,2,118265656,14631020001,1728277543565,2,TOP BEVERAGES PVT LTD,TOP ORANGE ,TOP/330ML/PLBOT/ORANGE ,300,330ML ,PLBOT ,,1728277543565-top beverages pvt ltd-top orange #3.png,-,,,,
202410,1,118265656,14631010001,1728278308105,39,IMPORTED,TIANBOWEN ,TIANBOWEN/1NO/CDBOX/ERGONOMIC TRIANGLE MEGA SOFT COLORED PENCILS 6,260,1NO,CDBOX,,1728278308105-imported-tianbowen #3.png,-,,,,
202410,1,118265656,14631010001,1728279795833,39,RICHARD TRADING CO (PVT) LTD,COLOURAY,RICHARD COLOURAY/1NO/B5 BOOK 8OPGS ,160,1NO,,,1728279795833-richard trading co -pvt- ltd-colouray#3.png,-,,,,
202410,2,46560795,61401020003,1728291629432,2,SANJU PRODUCTS,SANJU PRODUCTS ALOE VERA,SANJU PRODUCTS/ ALOE VERA DRINK/ 200/ ML/ PLBOT,150,200 ML,PLBOT,,1728291629432-sanju products-sanju products aloe vera#3.png,-,,,,
202410,1,46560795,61401010003,1728287419908,26,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY /HEALTH SHAMPOO/ WITH HERBAL  EXTRACTS /80/ ML/ PLBOT,340,80 ML,PLBOT,,1728287419908-unilever sri lanka ltd-lifebuoy#3.png,-,,,,
202410,1,46560795,61401010003,1728290741311,21,OWEN LANKA CHEMICALS,MASTER CLEANER,MASTER CLEANER /DISH WASH LIQUID /SMART CLEAN /500/ ML/ PLBOT,375,500 ML,PLBOT,,1728290741311-owen lanka chemicals-master cleaner#3.png,-,,,,
202410,1,8154629,14591010001,1728296064259,10,LAKMEE EXPORTS,LAKMEE,LAKMEE/50/GM/PLPCH/BUDDY CUTTLE FISH FLAVOUR ,80,50GM ,PLPCH ,,1728296064259-lakmee exports-lakmee#3.png,-,,,,
202410,1,69800410,14344010001,1728290796772,28,MENAKA FOOD PRODUCTS ,MENAKA ,MENAKE/50 /GM/PLPCH/CHILLI POWDER/+ SAVE RS 10/MENAKA FOOD PRODUCTS ,70,50 GM,PLPCH ,,1728290796772-menaka food products -menaka #3.png,-,,,,
202410,1,69800410,14344010001,1728287917997,10,LAKLIGHTS PRODUCTS,LAKLIGHTS,LAKLIGHTS/50/GM/PLPCH/MUTTON FLAVOUR SOYA MEAT/LAKLIGHTS PRODUCTS,80,50 GM,PLPCH ,,1728287917997-laklights products-laklights#3.png,-,,,,
202410,1,69800410,14344010001,1728288452725,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,RAIGAM/90/GM/PLPCH/MUTTON FLAVOUR SOYA MEAT/RAIGAM MARKETING SERVICE,180,90 GM,PLPCH ,,1728288452725-raigam marketing service-raigam soya#3.png,-,,,,
202410,1,40844919,22303010004,1728291350486,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/85 GM/PLPCH/CAROL COOKIES,100,85 GM,PLPCH ,,1728291350486-ceylon biscuits limited-munchee#3.png,-,,,,
202410,1,41825158,52403010001,1728288367557,28,DREAM GARDEN SPICY PVT LTD,DELIGHT,DELIGHT/500/G/EWRPK/NO-1/CHILLI POWDER ,625,500G,EWRPK ,,1728288367557-dream garden spicy pvt ltd-delight#3.png,-,,,,
202410,1,41825158,52403010001,1728281932769,21,"V.I,K PRODUCTS ",V.I.K,V.I.K/170/G/EWRPK/VIM SHEL LEMON,70,170G,EWRPK ,,1728281932769-v-i-k products -v-i-k#3.png,-,,,,
202410,1,41825158,52403010001,1728281178165,10,MINIMUTHU PRODUCT ,MINIMUTHU ,MINIMUTHU/40/G/EWRPK/NO-1/CURRY FLAVOUR ,70,40G,EWRPK ,,1728281178165-minimuthu product -minimuthu #3.png,-,,,,
202410,1,8144496,10664010010,1728298388029,30,LANKA DISTRIBUTOR,IMPACT ,IMPACT/22/ML/CDBOX/IMPACT EAU DE PARFUM NATURAL SPRAY,450,22ML,CDBOX ,New SKU,1728298388029-lanka distributor-impact #3.png,-,,,,
202410,1,8144496,10664010010,1728298272157,30,LANKA DISTRIBUTOR,SPORTSORPARIS ,SPORTSORPARIS/22/ML/CDBOX/SPORTSORPARIS EAU DE PARFUM NATURAL SPRAY,450,22ML,CDBOX ,,1728298272157-lanka distributor-sportsorparis #3.png,-,,,,
202410,1,35810859,51101010012,1728273983413,13,DELMAR LANKA PVT LTD,CALIN,CALIN/70/G/KOHOMBA WITH NEEM AND TURMERIC ,125,70G,CD BOX,,1728273983413-delmar lanka pvt ltd-calin#3.png,-,,,,
202410,1,8162879,19769010001,1728274205242,28,WICKRAMA PRODUCTS,WICKRAMA ,WICKRAMA GODARAKA PASTE 250GM,200,250GM,CUP,,1728274205242-wickrama products-wickrama #3.png,-,,,,
202410,1,8162879,19769010001,1728274491316,28,WICKRAMA PRODUCTS,WICKRAMA ,WICKRAMA GORAKA PASTE 500GM,335,500GM,CUP,,1728274491316-wickrama products-wickrama #3.png,-,,,,
202410,1,8162879,19769010001,1728274581589,28,WICKRAMA PRODUCTS,WICKRAMA ,WICKRAMA GORAKA PASTE 100GM,90,100GM,CUP,,1728274581589-wickrama products-wickrama #3.png,-,,,,
202410,1,12599373,51301010004,1728274917797,24,ARKADIA FOODS ( PVT) LTD ,MARCO,MARCO/500/GM/PLPCH/FAMILY BUDGET PACK/NOODLES ,250,500 GM,PLPCH ,,1728274917797-arkadia foods - pvt- ltd -marco#3.png,-,,,,
202410,1,55709765,17963010001,1728282109695,28,CEYLON FOODS TRADING (PRIVATE) LIMITED,NAAN,NAAN FOODS/30/GM/PLPCH/BIRIYANI MIX,140,30 GM,PLPCH ,,1728282109695-ceylon foods trading -private- limited-naan#3.png,-,,,,
202410,1,39138781,51304010016,1728282706915,11,FRESHVILLE SWEET PVT LTD,DELZIAS,DELZIAS/01/NO/CENTER FILL STRAWBERRY FLAVOUR BUBBLE GUM ,10,NO 01,PLPCH,,1728282706915-freshville sweet pvt ltd-delzias#3.png,-,,,,
